Address,Company,Title,Career,Skill,URL,InfoDetails,Tag,D_day
강남구,메디픽셀,[Medipixel] Product Owner,경력 (3년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44726620?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 PL·PM·PO PO 머신러닝엔지니어 인공지능 바이오·제약연구원 의료기기연구 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 강남구,시작일 2024.05.21(화) 마감일 2024.07.01(월)
등포구,㈜메디치소프트,AI 컨설턴트/AI 마케터,경력무관,"Google Analytics, PowerPoint, 도식화, 해외 마케팅",https://www.jobkorea.co.kr/Recruit/GI_Read/44735385?rPageCode=SL&logpath=21&sn=6,,잡아바 추천 TOP 기업 온라인 채용관IT 개발자 전문 채용관 퍼포먼스마케터 온라인마케터 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 인공지능 챗봇 솔루션·SI·CRM·ERP BigData 서울 > 영등포구 서울 > 서울전지역 서울 > 성동구,
강남구,엠클라우드브리지㈜,AI 서비스 기획자 채용,경력 (5년이상),"우대전공 전산학·컴퓨터공학
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44730622?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 경영·비즈니스기획 데이터분석 전략기획 연구기획 신사업기획 PL·PM·PO PM PL PO 머신러닝엔지니어 인공지능 딥러닝 모델링 챗봇 이미지프로세싱 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 DW,시작일 2024.05.21(화) 마감일 2024.06.15(토)
강남구,에스디티 주식회사,DX TF 엔지니어 채용,경력 (3년이상),"기본우대 관련 학과 전공자 우대전공 기계·메카트로닉스·로봇
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44724370?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 시스템엔지니어 머신러닝엔지니어 Python 컴퓨터·하드웨어·장비 스토리지 컴퓨터 펌웨어 하드웨어 AS 서울 > 강남구,시작일 2024.05.20(월) 마감일 2024.06.30(일)
강남구,㈜덴컴,[AI 전문기업 덴컴] 음성 전처리 엔지니어 채용,경력 (5년이상),"Matlab, Python",https://www.jobkorea.co.kr/Recruit/GI_Read/44719880?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 데이터사이언티스트 데이터분석 데이터시각화 분석모델링 하드웨어개발자 시스템분석 시스템설계 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 음성인식 인공지능 AI 음향엔지니어 마이크엔지니어,시작일 2024.05.20(월) 마감일 2024.06.19(수)
송파구,㈜포에시아,2024년 정규직 3기 채용 [개발 경력],경력 (3년이상),"C, JAVA, Python, Go, 정보처리기사 자격, ml",https://www.jobkorea.co.kr/Recruit/GI_Read/44718636?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 모바일앱개발 SI 서울 > 송파구,시작일 2024.05.20(월) 마감일 2024.07.19(금)
강남구,㈜씨엘모빌리티,[강남] AI 연구소 개발 연구원 채용,경력 (3년이상),"C#, C++, GoLang, Python, Ai, 머신러닝, 딥러닝",https://www.jobkorea.co.kr/Recruit/GI_Read/44717763?rPageCode=SL&logpath=21&sn=6,,강소기업 채용관참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 머신러닝엔지니어 딥러닝 R&D·연구원 정보통신·IT R&D 솔루션·SI·CRM·ERP 소프트웨어개발 서울 > 강남구,시작일 2024.05.20(월) 마감일 2024.06.19(수)
강남구,㈜월드멀티넷,3D 솔리드웍스 기구(메카니즘)설계 경력개발자 모집,신입·경력 (1년이상),"3ds Max, CAD, 3D Printer",https://www.jobkorea.co.kr/Recruit/GI_Read/44723782?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관IT 개발자 전문 채용관 소프트웨어개발자 시스템분석 시스템설계 머신러닝엔지니어 모델링 게임·애니메이션 3D디자인 2D디자인 3D모델링 서울 > 강남구,시작일 2024.05.20(월) 마감일 2024.06.30(일)
강남구,㈜덴컴,[AI 전문기업 덴컴] AI Research 팀장 채용,경력 (6년이상),"C, C++, Python, Tensorflow, TypeScript",https://www.jobkorea.co.kr/Recruit/GI_Read/44718693?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관IT 개발자 전문 채용관 앱개발자 음성인식 데이터사이언티스트 데이터분석 분석모델링 데이터시각화 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 인공지능 AI 음성신호 처리 솔루션·SI·CRM·ERP 소프트웨어개발,시작일 2024.05.20(월) 마감일 2024.06.19(수)
송파구,㈜포에시아,2024년 정규직 3기 채용 [개발 신입],신입,,https://www.jobkorea.co.kr/Recruit/GI_Read/44718645?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 인공지능 솔루션·SI·CRM·ERP 솔루션 서울 > 송파구,시작일 2024.05.20(월) 마감일 2024.07.19(금)
강남구,㈜덴컴,[AI 전문기업 덴컴] CTO 채용,경력 (10년이상),"JAVA, Javascript, Node.js, NoSQL, Python, ReactJS, SQL, TypeScript, Nest.js",https://www.jobkorea.co.kr/Recruit/GI_Read/44718404?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관 CEO·COO·CTO CTO 소프트웨어개발자 시스템분석 시스템설계 정보보안 아키텍처 클라이언트 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 음성인식 인공지능 AI 자연어이해(NLU) 기술지원 데이터분석,시작일 2024.05.20(월) 마감일 2024.06.19(수)
서초구,㈜포디아이비젼,C/C++/Linux 펌웨어 및 임베디드 엔지니어 모집,경력무관,"C++, Python, VIsualC·C++, Linux",https://www.jobkorea.co.kr/Recruit/GI_Read/44721438?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 시스템엔지니어 펌웨어 시스템분석 시스템설계 하드웨어개발자 회로설계 검증 머신러닝엔지니어 이미지프로세싱 인공지능 딥러닝 모델링 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 SI BigData 서울 > 서초구,시작일 2024.05.20(월) 마감일 2024.06.19(수)
서초구,부동산114㈜,[부동산R114 / HDC 계열사] 데이터분석 및 모델링 담당자 모집,경력,Python,https://www.jobkorea.co.kr/Recruit/GI_Read/44720642?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 DBA 데이터마이닝 데이터관리 머신러닝엔지니어 모델링 딥러닝 포털·컨텐츠·커뮤니티 인터넷부동산 포털 서울 > 서초구,시작일 2024.05.20(월) 마감일 2024.05.31(금)
강남구,㈜덴컴,[AI 전문기업 덴컴] 프론드엔드 개발 팀장 채용,경력 (8년이상),"JAVA, Javascript, Node.js, NoSQL, Python, ReactJS, SQL, TypeScript, Next.js",https://www.jobkorea.co.kr/Recruit/GI_Read/44718296?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관IT 개발자 전문 채용관 프론트엔드개발자 데이터사이언티스트 데이터분석 데이터시각화 분석모델링 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 음성인식 인공지능 기술지원 빅데이터 앱개발 웹개발,시작일 2024.05.20(월) 마감일 2024.06.19(수)
서초구,㈜포디아이비젼,OpenCV/MATLAB/TensorFlow/Python/C/C++/Linux 알고리즘 개발 (팀원)(팀장),신입·경력,"C++, Python, VIsualC·C++, Linux, 강화학습, LLM",https://www.jobkorea.co.kr/Recruit/GI_Read/44721447?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 소프트웨어개발자 아키텍처 머신러닝엔지니어 모델링 딥러닝 인공지능 챗봇 이미지프로세싱 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 DataMining SI BigData 서울 > 서초구,시작일 2024.05.20(월) 마감일 2024.06.19(수)
강남구,㈜덴컴,[AI 전문기업 덴컴] 음성 AI Researcher 채용,경력 (2년이상),"C, C++, Python",https://www.jobkorea.co.kr/Recruit/GI_Read/44718831?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관IT 개발자 전문 채용관 앱개발자 음성인식 데이터사이언티스트 데이터분석 데이터시각화 분석모델링 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 인공지능 AI 음성신호 처리 솔루션·SI·CRM·ERP 소프트웨어개발,시작일 2024.05.20(월) 마감일 2024.06.19(수)
송파구,㈜포에시아,2024년 [개발 프로젝트PM] 3기 채용,경력 (10년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44718661?rPageCode=SL&logpath=21&sn=6,,머신러닝엔지니어 인공지능 솔루션·SI·CRM·ERP 솔루션 서울 > 송파구,시작일 2024.05.20(월) 마감일 2024.07.19(금)
강남구,㈜덴컴,[AI 전문기업 덴컴] 프론트엔드 개발자 채용,경력 (4년이상),"JAVA, Javascript, Node.js, NoSQL, Python, SQL, TypeScript",https://www.jobkorea.co.kr/Recruit/GI_Read/44716782?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관IT 개발자 전문 채용관 프론트엔드개발자 데이터사이언티스트 데이터분석 데이터시각화 분석모델링 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 음성인식 인공지능 앱개발 웹개발 AI 자연어이해(NLU),시작일 2024.05.20(월) 마감일 2024.06.19(수)
강남구,㈜티라유텍,인공지능 연구 및 개발 담당,경력 (3년이상),"Keras, Python, Pytorch, Tensorflow",https://www.jobkorea.co.kr/Recruit/GI_Read/44712202?rPageCode=SL&logpath=21&sn=6,,잡아바 추천 TOP 기업 온라인 채용관강소기업 채용관가족친화인증기업 채용관일학습병행 채용관IT 개발자 전문 채용관 데이터엔지니어 데이터사이언티스트 데이터분석 분석모델링 머신러닝엔지니어 모델링 딥러닝 인공지능,시작일 2024.05.19(일) 마감일 2024.06.18(화)
송파구,영성미디어㈜,디지털교과서 전자저작물 교육콘텐츠 개발,신입·경력,"우대전공 전산학·컴퓨터공학
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44663106?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 딥러닝 모델링 인공지능 웹퍼블리셔 반응형웹 GUI 교재개발·교수설계 교수설계 교육기획 교육콘텐츠개발 포털·컨텐츠·커뮤니티 인터넷교육 컨텐츠 포털 서울 > 송파구,시작일 2024.05.13(월) 마감일 2024.06.12(수)
구로구,㈜미리디,[미리디] 데이터 챕터 리드,경력 (5년이상),"Python, R, SQL",https://www.jobkorea.co.kr/Recruit/GI_Read/44705072?rPageCode=SL&logpath=21&sn=6,,우수벤처기업 공동채용관일학습병행 채용관IT 개발자 전문 채용관 DBA 모델링 데이터마이닝 데이터관리 DW모델러 DBMS 데이터사이언티스트 데이터분석 BI 데이터시각화 분석모델링 머신러닝엔지니어 딥러닝 자연어처리(NLP),시작일 2024.05.17(금) 마감일 2024.07.16(화)
강남구,㈜모토브,IoT 임베디드/펌웨어 엔지니어 채용 (전문연구요원 가능),경력 (3년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44709219?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 시스템엔지니어 펌웨어 소프트웨어개발자 머신러닝엔지니어 솔루션·SI·CRM·ERP 서울 > 강남구,시작일 2024.05.17(금) 마감일 2024.07.16(화)
강남구,㈜텐,인공지능 MLOps 플랫폼 인프라 엔지니어,경력 (1년이상),"Jira, kubernetes, Linux, Confluence",https://www.jobkorea.co.kr/Recruit/GI_Read/44703163?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 시스템엔지니어 머신러닝엔지니어 솔루션·SI·CRM·ERP 서울 > 강남구,
강남구,엔쓰리엔,Deep Learning Engineer (음성 합성 TTS 연구/개발) 정규직 채용,신입·경력,"Pandas, Python, Pytorch, Spark, Tensorflow",https://www.jobkorea.co.kr/Recruit/GI_Read/44698259?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 데이터사이언티스트 데이터분석 데이터시각화 분석모델링 머신러닝엔지니어 음성인식 이미지프로세싱 딥러닝 모델링 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 모바일앱개발 DataWarehouse BigData,
강남구,㈜제이엘케이,[제이엘케이] 인공지능(AI) 빅데이터 연구원 (전문연구요원),경력무관,"C, C++, Python",https://www.jobkorea.co.kr/Recruit/GI_Read/44691892?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 앱개발자 데이터엔지니어 빅데이터 머신러닝엔지니어 딥러닝 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 BigData 서울 > 강남구,시작일 2024.05.16(목) 마감일 2024.06.15(토)
강남구,엔쓰리엔,"Deep Learning Engineer (STT, TTS 연구/개발) 정규직 채용",신입·경력,,https://www.jobkorea.co.kr/Recruit/GI_Read/44698312?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 데이터사이언티스트 분석모델링 데이터분석 데이터시각화 머신러닝엔지니어 모델링 딥러닝 음성인식 이미지프로세싱 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 모바일앱개발 DataWarehouse,
금천구,㈜펨트론,[펨트론] SW그룹 3DAI팀 3D파트,신입·경력 (2년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44685615?rPageCode=SL&logpath=21&sn=6,,참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 DBA DBMS 머신러닝엔지니어 C# C++ MFC MySQL Python 머신제어 알고리즘 영상처리 AI C언어 UI wpf VisualC·C++ 3DViewer 반도체·디스플레이·광학,시작일 2024.05.14(화) 마감일 2024.06.03(월)
강남구,에스디티 주식회사,기업부설연구소 FPGA Logic F/W 개발,경력 (1년이상),"기본우대 관련 학과 전공자 우대전공 기계·메카트로닉스·로봇
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44681798?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 시스템엔지니어 하드웨어개발자 머신러닝엔지니어 인공지능 H/W 제품개발 컴퓨터·하드웨어·장비 스토리지 컴퓨터 펌웨어 하드웨어 AS 서울 > 강남구,시작일 2024.05.14(화) 마감일 2024.06.30(일)
금천구,㈜펨트론,[펨트론] SW그룹 AOI팀,신입·경력 (2년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44685612?rPageCode=SL&logpath=21&sn=6,,참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 DBA DBMS 머신러닝엔지니어 C# C++ MFC MySQL Python 머신제어 알고리즘 영상처리 C언어 UI wpf VisualC·C++ 3DViewer 네트워크,시작일 2024.05.14(화) 마감일 2024.06.03(월)
금천구,㈜에임비랩,[에임비랩] AI 개발자 모집,경력 (3년이상),"OpenCV, deep learning, RAG, torchvision, faiss, lim, Rlhf",https://www.jobkorea.co.kr/Recruit/GI_Read/44683054?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 인공지능 솔루션·SI·CRM·ERP 소프트웨어개발 모바일앱개발 서울 > 금천구,시작일 2024.05.14(화) 마감일 2024.06.13(목)
강남구,㈜위존 강남사업장,[경력] AI 엔지니어 채용 - LLM,경력,"기본우대 컴퓨터활용능력 우수자 우대전공 전산학·컴퓨터공학
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44677580?rPageCode=SL&logpath=21&sn=6,,강소기업 채용관일학습병행 채용관IT 개발자 전문 채용관 머신러닝엔지니어 딥러닝 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 강남구,시작일 2024.05.14(화) 마감일 2024.06.13(목)
구로구,㈜더매트릭스,AI 응용 개발자(백엔드/AI모델 서빙) 채용,경력 (2년이상),"Docker, Flask, Git, Node.js, Python, Pytorch, SQL, Tensorflow, Linux, Fatapi",https://www.jobkorea.co.kr/Recruit/GI_Read/44682787?rPageCode=SL&logpath=21&sn=6,,우수벤처기업 공동채용관수도권 신성장 산업분야 채용관잡아바 추천 TOP 기업 온라인 채용관IT 개발자 전문 채용관 백엔드개발자 소프트웨어개발자 머신러닝엔지니어 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 SI BI 서울 > 구로구,시작일 2024.05.14(화) 마감일 2024.05.22(수)
강남구,㈜위존 강남사업장,[경력] AI 엔지니어 채용 - ML,경력,"기본우대 컴퓨터활용능력 우수자 우대전공 전산학·컴퓨터공학
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44677686?rPageCode=SL&logpath=21&sn=6,,강소기업 채용관일학습병행 채용관IT 개발자 전문 채용관 머신러닝엔지니어 딥러닝 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 강남구,시작일 2024.05.14(화) 마감일 2024.06.13(목)
서초구,㈜테크프리,"세상을 바꿀 백엔드, AI 분야 가리지 않은 만능 엔지니어가 되실 분들만 지원해주세요.",경력무관,"기본우대 공모전 입상자 외국어 [영어] TOEIC
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44685159?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 백엔드개발자 시스템엔지니어 머신러닝엔지니어 IT컨설팅 IT컨설팅 서울 > 서초구 인천 > 서구,
서초구,렉스코드,렉스코드 AI 개발자 채용,경력무관,"AWS, Docker, MySQL, Python, Redis, Fastapi",https://www.jobkorea.co.kr/Recruit/GI_Read/44684716?rPageCode=SL&logpath=21&sn=6,,강소기업 채용관가족친화인증기업 채용관참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 웹개발자 머신러닝엔지니어 딥러닝 자연어처리(NLP) 인공지능 콜센터·아웃소싱·기타 서울 > 서초구,시작일 2024.05.14(화) 마감일 2024.06.13(목)
구로구,더조은컴퓨터학원,"[더조은컴퓨터 구로캠퍼스] 빅데이터(파이썬), AI(머신러닝,딥러닝) 강사 채용",경력무관,"Kafka, Keras, Python, Pytorch, Scipy, SQL, Tensorflow",https://www.jobkorea.co.kr/Recruit/GI_Read/44673177?rPageCode=SL&logpath=21&sn=6,,교육 직무채용관IT 개발자 전문 채용관 데이터엔지니어 빅데이터 머신러닝엔지니어 딥러닝 기술·전문강사 자격증·기술 직업훈련 학원·어학원·교육원 IT학원 디자인학원 서울 > 구로구,시작일 2024.05.13(월) 마감일 2024.06.12(수)
강남구,굿어스데이터,시스템 엔지니어 (신입) 채용,신입,"Window, Linux, TCP/IP, VLAN",https://www.jobkorea.co.kr/Recruit/GI_Read/44671199?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 시스템엔지니어 서버구축 시스템운영 서버관리 머신러닝엔지니어 솔루션·SI·CRM·ERP 솔루션 SM DataMining DataWarehouse SI 서울 > 강남구,시작일 2024.05.13(월) 마감일 2024.06.02(일)
구로구,㈜아이엠에스나노텍,"딥러닝, 모션제어, 영상처리, MFC, Embedded, C, C++ 개발자 모집",신입·경력 (2년이상),"C++, VisualBasic, VIsualC·C++",https://www.jobkorea.co.kr/Recruit/GI_Read/44670514?rPageCode=SL&logpath=21&sn=6,,G밸리 우수기업 채용박람회참 괜찮은 중소기업 선정 기업일학습병행 채용관강소기업 채용관IT 개발자 전문 채용관 프론트엔드개발자 GUI 소프트웨어개발자 머신러닝엔지니어 딥러닝 반도체·디스플레이·광학 정밀광학 반도체장비 서울 > 구로구,시작일 2024.05.13(월) 마감일 2024.05.31(금)
송파구,서울아산병원,서울아산병원 융합의학과 의료영상지능실현연구실 연구원채용,신입·경력,"C++, Python",https://www.jobkorea.co.kr/Recruit/GI_Read/44670234?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 데이터엔지니어 빅데이터 데이터사이언티스트 데이터분석 머신러닝엔지니어 딥러닝 인공지능 의료(병원분류별) 대학병원 서울 > 송파구,시작일 2024.05.13(월) 마감일 2024.05.31(금)
강남구,㈜데이터플로,딥러닝 모형 개발 및 최적화,경력무관,Python,https://www.jobkorea.co.kr/Recruit/GI_Read/44663790?rPageCode=SL&logpath=21&sn=6,,잡아바 추천 TOP 기업 온라인 채용관일학습병행 채용관IT 개발자 전문 채용관 데이터엔지니어 빅데이터 머신러닝엔지니어 딥러닝 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 DataMining BigData BI 서울 > 강남구,시작일 2024.05.13(월) 마감일 2024.06.12(수)
서초구,㈜코그넥스코리아,AI 연구원 (신입/경력/전문연구요원),신입·경력,,https://www.jobkorea.co.kr/Recruit/GI_Read/44664084?rPageCode=SL&logpath=21&sn=6,,참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 머신러닝엔지니어 딥러닝 인공지능 솔루션·SI·CRM·ERP 소프트웨어개발 서울 > 서초구,시작일 2024.05.13(월) 마감일 2024.07.12(금)
강남구,㈜뉴블라코리아,[한화그룹 계열사/뉴블라] Machine Learning Engineer,경력 (3년이상),"C++, Python, Pytorch, NPU, LLM, sphinx, Large Language Models, Multi-modal, Quantization, Doxygen",https://www.jobkorea.co.kr/Recruit/GI_Read/44654947?rPageCode=SL&logpath=21&sn=6,,잡아바 추천 TOP 기업 온라인 채용관IT 개발자 전문 채용관 소프트웨어개발자 머신러닝엔지니어 자연어처리(NLP) 이미지프로세싱 음성인식 딥러닝 모델링 반도체엔지니어 반도체·디스플레이·광학 반도체 서울 > 강남구 서울 > 송파구 서울 > 서초구,시작일 2024.05.10(금) 마감일 2024.05.26(일)
서초구,로민,백엔드(Back-end) 개발자 채용,경력 (5년이상),"Docker, JAVA, kubernetes, PostgreSQL, Python, Linux, Elasticsearch, GitHub, Fastapi",https://www.jobkorea.co.kr/Recruit/GI_Read/44653538?rPageCode=SL&logpath=21&sn=6,,잡아바 추천 TOP 기업 온라인 채용관참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 웹개발자 시스템엔지니어 서버구축 머신러닝엔지니어 자연어처리(NLP) 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 서초구,시작일 2024.05.10(금) 마감일 2024.05.31(금)
강남구,㈜씨디알아이,[CDRI] AI 데이터 사이언티스트 채용,경력무관,"Pytorch, Tensorflow",https://www.jobkorea.co.kr/Recruit/GI_Read/44657087?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 데이터엔지니어 빅데이터 데이터사이언티스트 머신러닝엔지니어 인공지능 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 강남구,시작일 2024.05.10(금) 마감일 2024.06.09(일)
금천구,㈜한국정보공작소,[기업부설연구소] AI 기반 비전시스템 개발 정규직 전문연구원 모집,경력 (3년이상),"DB2, JAVA, MSSQL, MySQL, PHP, Python, R, SQL, Hive",https://www.jobkorea.co.kr/Recruit/GI_Read/44648359?rPageCode=SL&logpath=21&sn=6,,G밸리 우수기업 채용박람회수도권 신성장 산업분야 채용관IT 개발자 전문 채용관 데이터엔지니어 빅데이터 데이터사이언티스트 데이터분석 머신러닝엔지니어 딥러닝 자연어처리(NLP) 인공지능 챗봇 솔루션·SI·CRM·ERP 솔루션 ISP,시작일 2024.05.09(목) 마감일 2024.06.08(토)
서초구,모빌테크,[모빌테크] Sensor Fusion Engineer 모집 (경력),경력 (3년이상),"C, C++, Linux",https://www.jobkorea.co.kr/Recruit/GI_Read/44646402?rPageCode=SL&logpath=21&sn=6,,잡아바 추천 TOP 기업 온라인 채용관IT 개발자 전문 채용관 데이터엔지니어 소프트웨어개발자 머신러닝엔지니어 이미지프로세싱 딥러닝 인공지능 영상처리 알고리즘 솔루션·SI·CRM·ERP 소프트웨어개발 서울 > 서초구,시작일 2024.05.09(목) 마감일 2024.07.08(월)
강남구,에너자이,에너자이 AI 최적화 Researcher 채용 공고 (전문연구요원 가능),경력무관,"Python, Pytorch, Ai, 최적화",https://www.jobkorea.co.kr/Recruit/GI_Read/44642635?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 인공지능 솔루션·SI·CRM·ERP 소프트웨어개발 서울 > 강남구,
강남구,㈜야놀자,[커넥트파이클라우드] AI Engineer - ML Product,경력 (2년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44637486?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 인공지능 AI 네트워크·통신서비스 서울 > 강남구,시작일 2024.05.08(수) 마감일 2024.06.07(금)
강남구,페르소나에이아이,음성/오디오 서버 개발자,경력 (3년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44633007?rPageCode=SL&logpath=21&sn=6,,참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 머신러닝엔지니어 음성인식 솔루션·SI·CRM·ERP 소프트웨어개발 서울 > 강남구,시작일 2024.05.08(수) 마감일 2024.06.07(금)
금천구,㈜셀빅,(병역특례/전문연구요원) 체감형 컨텐츠 R&D 프로그래머 모집합니다. (PC/Unity/AI/영상처리),경력무관,"AR, Python, Unity, 영상처리, opencv",https://www.jobkorea.co.kr/Recruit/GI_Read/44634636?rPageCode=SL&logpath=21&sn=6,,성동구X성수 스타트업 채용관참 괜찮은 중소기업 선정 기업IT 개발자 전문 채용관 앱개발자 증강현실 게임개발자 머신러닝엔지니어 딥러닝 게임·애니메이션 게임소프트웨어 서울 > 금천구,
송파구,㈜피도텍,인공지능/최적설계 알고리즘 개발자 모집(전문연구요원 또는 정규직),경력무관,,https://www.jobkorea.co.kr/Recruit/GI_Read/44631356?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 머신러닝엔지니어 딥러닝 인공지능 R&D·연구원 R&D 솔루션·SI·CRM·ERP 서울 > 송파구,시작일 2024.05.08(수) 마감일 2024.06.07(금)
강남구,메디픽셀,[Medipixel] Marketing PR Specialist,경력 (3년이상),"기본우대 관련 학과 전공자
더보기",https://www.jobkorea.co.kr/Recruit/GI_Read/44617441?rPageCode=SL&logpath=21&sn=6,,IT 개발자 전문 채용관 브랜드마케터 언론홍보 기업홍보 시장분석 머신러닝엔지니어 인공지능 의료영상 의료기기 AI 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 강남구,시작일 2024.05.07(화) 마감일 2024.06.03(월)
금천구,㈜코드랩이앤티,"AI인공지능, 웹개발(자연어,SST,TTS, 리액트, 노드JS ) 강사 채용",경력 (2년이상),"API, AWS, Docker, Git, JAVA, JPA, MariaDB, MongoDB, MSA",https://www.jobkorea.co.kr/Recruit/GI_Read/44619189?rPageCode=SL&logpath=21&sn=6,,교육 직무채용관IT 개발자 전문 채용관 백엔드개발자 서버관리 클라이언트 핀테크 HTTP SI개발 데이터사이언티스트 BI 데이터분석 데이터시각화 분석모델링 머신러닝엔지니어 딥러닝 자연어처리(NLP) 음성인식 인공지능 챗봇,시작일 2024.05.07(화) 마감일 2024.07.06(토)
강남구,㈜헤링스,AI 백엔드 개발자,경력 (4년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44626790?rPageCode=SL&logpath=21&sn=6,,제약 직무채용관IT 개발자 전문 채용관 백엔드개발자 머신러닝엔지니어 제약·보건·바이오 서울 > 강남구,시작일 2024.05.07(화) 마감일 2024.07.06(토)
강남구,㈜스타랩스,[스타랩스] AI Engineer 채용,신입·경력 (1년이상),,https://www.jobkorea.co.kr/Recruit/GI_Read/44627826?rPageCode=SL&logpath=21&sn=6,,일학습병행 채용관IT 개발자 전문 채용관 웹개발자 머신러닝엔지니어 모델링 딥러닝 자연어처리(NLP) 인공지능 이미지프로세싱 솔루션·SI·CRM·ERP 솔루션 소프트웨어개발 서울 > 강남구,시작일 2024.05.07(화) 마감일 2024.06.06(목)
